opening_id,name,code,w1,b1,w2,b2,w3,b3,w4,b4,variation
1191,Philidor Defense,-,e4,e5,Nf3,d6,d4,Nf6,dxe5,Nxe4,"Nimzowitsch Variation, Rellstab Variation"
1192,Pirc Defense,-,e4,d6,d4,Nf6,Nc3,g6,Be3,c6,150 Attack 
1193,"Pirc Defense, 150 Attack",-,e4,d6,d4,Nf6,Nc3,g6,Be3,c6,Sveshnikov-Jansa Attack 
1194,"Pirc Defense, Austrian Attack",-,e4,d6,d4,Nf6,Nc3,g6,f4,-,-
1195,"Pirc Defense, Austrian Attack",-,e4,d6,d4,Nf6,Nc3,g6,f4,Bg7,-
1196,Pirc Defense,-,e4,d6,d4,Nf6,Nc3,g6,f4,Bg7,"Austrian Attack, Dragon Formation"
1197,Pirc Defense,-,e4,d6,d4,Nf6,Nc3,g6,f4,Bg7,"Austrian Attack, Kurajica Variation"
1198,Pirc Defense,-,e4,d6,d4,Nf6,Nc3,g6,f4,Bg7,"Austrian Attack, Unzicker Attack"
1199,"Pirc Defense, Austrian Attack",-,e4,d6,d4,Nf6,Nc3,g6,f4,Bg7,"Unzicker Attack, Bronstein Variation"
1200,Pirc Defense,-,e4,d6,d4,Nf6,Nc3,g6,f4,Bg7,"Austrian Attack, Weiss Variation"
1201,"Pirc Defense, Bayonet Attack",-,e4,d6,d4,Nf6,Nc3,g6,Be2,Bg7,-
1202,"Pirc Defense, Byrne Variation ",-,e4,d6,d4,Nf6,Nc3,g6,Bg5,-,-
1203,"Pirc Defense, Chinese Variation",-,e4,d6,d4,Nf6,Nc3,g6,Be2,Bg7,-
1204,"Pirc Defense, Classical Variation",-,e4,d6,d4,Nf6,Nc3,g6,Be2,-,-
1205,"Pirc Defense, Classical Variation ",-,e4,d6,d4,Nf6,Nc3,g6,Nf3,-,-
1206,Pirc Defense,-,e4,d6,d4,Nf6,Nc3,g6,Nf3,Bg7,"Classical Variation, Quiet System "
1207,"Pirc Defense, Classical Variation",-,e4,d6,d4,Nf6,Nc3,g6,Nf3,Bg7,"Quiet System, Chigorin Line"
1208,"Pirc Defense, Classical Variation",-,e4,d6,d4,Nf6,Nc3,g6,Nf3,Bg7,"Quiet System, Czech Defense"
1209,"Pirc Defense, Classical Variation",-,e4,d6,d4,Nf6,Nc3,g6,Nf3,Bg7,"Quiet System, Parma Defense"
1210,Pirc Defense,-,e4,d6,d4,Nf6,Nc3,g6,Nf3,Bg7,"Classical Variation, Schlechter Variation"
1211,Pirc Defense,-,e4,d6,d4,Nf6,Nc3,g6,Nf3,Bg7,"Classical Variation, Two Knights System"
1212,"Pirc Defense, General",-,e4,d6,d4,Nf6,-,-,-,-,-
1213,"Pirc Defense, Kholmov System",-,e4,d6,d4,Nf6,Nc3,g6,Bc4,-,-
1214,"Polish Defense, General ",-,d4,b5,-,-,-,-,-,-,-
1215,"Polish Opening, Czech Defense",-,b4,e5,Bb2,d6,-,-,-,-,-
1216,"Polish Opening, Baltic Defense",-,b4,d5,Bb2,Bf5,-,-,-,-,-
1217,"Polish Opening, Bugayev Attack",-,b4,e5,a3,-,-,-,-,-,-
1218,"Polish Opening, General",-,b4,-,-,-,-,-,-,-,-
1219,"Polish Opening, German Defense",-,b4,d5,Bb2,Qd6,-,-,-,-,-
1220,Polish Opening,-,b4,Nf6,Bb2,g6,-,-,-,-,King's Indian Variation 
1221,Polish Opening,-,b4,Nf6,Bb2,g6,c4,Bg7,e3,d6,"King's Indian Variation, Sokolsky Attack"
1222,"Polish Opening, Outflank Variation",-,b4,c6,-,-,-,-,-,-,-
1223,Polish Opening,-,b4,Nf6,Bb2,d5,e3,e6,b5*,-,Schiffler-Sokolsky Variation
1224,"Polish Opening, Tartakower Gambit",-,b4,e5,Bb2,f6,e4,-,-,-,-
1225,"Polish Opening, Zukertort System",-,b4,Nf6,Nf3,-,-,-,-,-,-
1226,"Ponziani Opening, Caro Gambit",-,e4,e5,Nf3,Nc6,c3,d5,Qa4,Bd7,-
1227,"Ponziani Opening, General",-,e4,e5,Nf3,Nc6,c3,-,-,-,-
1228,"Ponziani Opening,Jaenisch Counterattack",-,e4,e5,Nf3,Nc6,c3,Nf6,-,-,-
1229,"Ponziani Opening, Steinitz Variation",-,e4,e5,Nf3,Nc6,c3,d5,Qa4,f6,-
1230,Pterodactyl Defense,-,e4,g6,d4,Bg7,Nc3,c5,Be3,-,"Eastern, Anhanguera"
1231,Pterodactyl Defense,-,e4,g6,d4,Bg7,Nc3,c5,d5,-,"Eastern, Benoni"
1232,Pterodactyl Defense,-,e4,g6,d4,Bg7,Nc3,c5,dxc5,Qa5,"Eastern, Pterodactyl"
1233,Pterodactyl Defense,-,d4,g6,c4,Bg7,Nc3,c5,e3,-,"Miscellany, Queen Pterodactyl Quiet"
1234,Pterodactyl Defense,-,e4,g6,d4,Bg7,Nc3,c5,Nf3,Qa5,"Sicilian, Anhanguera"
1235,Pterodactyl Defense,-,e4,g6,d4,Bg7,Nf3,c5,dxc5,Qa5+,"Western, Rhamporhynchus"
1236,Queen Pawn Game,-,d4,c6,c4,d6,-,-,-,-,Anglo-Slav Opening
1237,"Queen Pawn Game, Anti-Torre",-,d4,d5,Nf3,Bg4,-,-,-,-,-
1238,Queen Pawn Game,-,d4,Nf6,Nf3,g6,Nc3,d5,Bf4,Bg7,"Barry Attack, Gruenfeld Variation"
1239,"Queen Pawn Game, Chigorin Variation",-,d4,d5,Nf3,Nc6,-,-,-,-,-
1240,"Queen Pawn Game, Colle System",-,d4,d5,Nf3,Nf6,e3,-,-,-,-
1241,Queen Pawn Game,-,d4,d5,Nf3,Nf6,e3,Bf5,-,-,"Colle System, Anti-Colle"
1242,Queen Pawn Game,-,d4,Nf6,Nf3,g6,e3,Bg7,Bd3,d5,"Colle System, Gruenfeld Formation"
1243,Queen Pawn Game,-,d4,e6,e4,c5,-,-,-,-,Franco-Sicilian Defense
1244,"Queen Pawn Game, General",-,d4,d5,-,-,-,-,-,-,-
1245,"Queen Pawn Game, H�bsch Gambit",-,d4,Nf6,Nc3,d5,e4,Nxe4,-,-,-
1246,"Queen Pawn Game, Levitsky Attack",-,d4,d5,Bg5,-,-,-,-,-,-
1247,"Queen Pawn Game, Levitsky Attack",-,d4,d5,Bg5,h6,Bh4,c6,Nf3,Qb6,"Euwe Variation, Modern Line"
1248,"Queen Pawn Game, London System",-,d4,d5,Nf3,Nf6,Bf4,-,-,-,-
1249,"Queen Pawn Game, Mason Attack",-,d4,d5,f4,-,-,-,-,-,-
1250,"Queen Pawn Game, Queen Fianchetto",-,d4,b6,-,-,-,-,-,-,-
1251,"Queen Pawn Game, Sarratt Attack",-,d4,d5,Bf4,-,-,-,-,-,-
1252,"Queen Pawn Game, Steinitz Countergambit",-,d4,d5,Bf4,c5,-,-,-,-,-
1253,"Queen Pawn Game, Stonewall Attack",-,d4,d5,e3,Nf6,Bd3,-,-,-,-
1254,"Queen Pawn Game, Symmetrical Variation",-,d4,d5,Nf3,Nf6,-,-,-,-,-
1255,Queen Pawn Game,-,d4,d5,Nf3,Nf6,g3,-,-,-,"Symmetrical Variation, Pseudo-Catalan"
1256,"Queen Pawn Game, Torre Attack",-,d4,d5,Nf3,Nf6,Bg5,-,-,-,-
1257,Queen Pawn Game,-,d4,d5,Nf3,Nf6,Bg5,Ne4,-,-,"Torre Attack, Gossip Variation"
1258,"Queen Pawn Game, Torre Attack",-,d4,d5,Nf3,Nf6,Bg5,g6,e3,Bg7,"Gruenfeld Variation, Main Line"
1259,Queen Pawn Game,-,d4,d5,Nc3,Bf5,-,-,-,-,"Veresov Atack, Alburt Defense"
1260,Queen Pawn Game,-,d4,d5,Nc3,Nf6,Bg5,e6,Nf3,-,"Veresov Atack, Classical Defense"
1261,Queen Pawn Game,-,d4,d5,Nc3,f5,-,-,-,-,"Veresov Atack, Dutch System"
1262,Queen Pawn Game,-,d4,d5,Nc3,Nf6,Bg5,Bf5,f3,-,"Veresov Atack, Richter Variation"
1263,Queen Pawn Game,-,d4,d5,Nc3,Nf6,Bg5,Bf5,Bxf6,-,"Veresov Atack, Veresov Variation"
1264,"Queen Pawn Game, Veresov Attack",-,d4,d5,Nc3,-,-,-,-,-,-
1265,Queen Pawn Game,-,d4,d5,Nc3,Nf6,Bg5,Nbd7,Nf3,-,"Veresov Attack, Two Knights System"
1266,"Queen Pawn Game, Veresov Attack",-,d4,d5,Nc3,Nf6,Bg5,Nbd7,Nf3,g6,"Two Knights System, Gruenfeld Defense"
1267,"Queen Pawn Game, Zukertort Variation",-,d4,d5,Nf3,-,-,-,-,-,-
1268,"Queen Pawn Opening, General",-,d4,-,-,-,-,-,-,-,-
1269,Queen's Gambit Accepted,-,d4,d5,c4,dxc4,Qa4+,-,-,-,Accelerated Mannheim Variation
1270,Queen's Gambit Accepted,-,d4,d5,c4,dxc4,Nf3,a6,-,-,Alekhine Defense
1271,"Queen's Gambit Accepted, Alekhine Defense",-,d4,d5,c4,dxc4,Nf3,a6,e4,-,Borisenko-Furman Variation
1272,Queen's Gambit Accepted,-,d4,d5,c4,dxc4,Nf3,a6,e3,b5,"Alekhine Defense, Haberditz Variation"
1273,Queen's Gambit Accepted,-,d4,d5,c4,dxc4,Nf3,Nf6,Nc3,a6,Bogoljubow Defense
1274,Queen's Gambit Accepted,-,d4,d5,c4,dxc4,e4,Nf6,-,-,"Central Variation, Alekhine System"
1275,Queen's Gambit Accepted,-,d4,d5,c4,dxc4,e4,e5,-,-,"Central Variation, McDonnell Defense"
1276,Queen's Gambit Accepted,-,d4,d5,c4,dxc4,e4,Nc6,-,-,"Central Variation, Modern Defense"
1277,Queen's Gambit Accepted,-,d4,d5,c4,dxc4,e4,c5,-,-,"Central Variation, Rubinstein Defense"
1278,Queen's Gambit Accepted,-,d4,d5,c4,dxc4,Nf3,Nf6,e3,e6,Classical Defense
1279,Queen's Gambit Accepted,-,d4,d5,c4,dxc4,Nf3,Nf6,e3,e6,"Classical Defense, Alekhine System"
1280,"Queen's Gambit Accepted, Classical Defense",-,d4,d5,c4,dxc4,Nf3,Nf6,e3,e6,"Alekhine System, Except Main Line "
1281,"Queen's Gambit Accepted, Classical Defense",-,d4,d5,c4,dxc4,Nf3,Nf6,e3,e6,"Alekhine System, Main Line"
1282,Queen's Gambit Accepted,-,d4,d5,c4,dxc4,Nf3,Nf6,e3,e6,"Classical Defense, Main Lines"
1283,Queen's Gambit Accepted,-,d4,d5,c4,dxc4,Nf3,Nf6,e3,e6,"Classical Defense, Rubinstein Variation"
1284,Queen's Gambit Accepted,-,d4,d5,c4,dxc4,Nf3,Nf6,e3,e6,"Classical Defense, Russian Gambit"
1285,"Queen's Gambit Accepted, Classical Defense",-,d4,d5,c4,dxc4,Nf3,Nf6,e3,e6,"Steinitz Variation,Development Variation"
1286,"Queen's Gambit Accepted, Classical Defense",-,d4,d5,c4,dxc4,Nf3,Nf6,e3,e6,"Steinitz Variation, Exchange Variation"
1287,"Queen's Gambit Accepted, Deferred",-,d4,d5,Nf3,Nf6,c4,dxc4,-,-,-
1288,"Alekhine Defense, Balogh Variation",-,e4,Nf6,e5,Nd5,d4,d6,Bc4,-,-
1289,"Alekhine Defense, Brooklyn Variation",-,e4,Nf6,e5,Ng8,-,-,-,-,-
1290,"Alekhine Defense, Exchange Variation",-,e4,Nf6,e5,Nd5,d4,d6,c4,Nb6,-
1291,"Alekhine Defense, Four Pawns Attack",-,e4,Nf6,e5,Nd5,d4,d6,c4,Nb6,-
1292,Alekhine Defense,-,e4,Nf6,e5,Nd5,d4,d6,c4,Nb6,"Four Pawns Attack, Fianchetto Variation"
1293,Alekhine Defense,-,e4,Nf6,e5,Nd5,d4,d6,c4,Nb6,"Four Pawns Attack, Main Line"
1294,Alekhine Defense,-,e4,Nf6,e5,Nd5,d4,d6,c4,Nb6,"Four Pawns Attack, Trifunovic Variation"
1295,"Alekhine Defense, General",-,e4,Nf6,-,-,-,-,-,-,-
1296,Alekhine Defense,-,e4,Nf6,e5,Nd5,c4,Nb6,c5,Nd5,"Hunt Variation, Lasker Simul Gambit"
1297,"Alekhine Defense, Maroczy Variation",-,e4,Nf6,d3,-,-,-,-,-,-
1298,"Alekhine Defense, Modern Variation",-,e4,Nf6,e5,Nd5,d4,d6,Nf3,-,-
1299,Alekhine Defense,-,e4,Nf6,e5,Nd5,d4,d6,Nf3,g6,"Modern Variation, Alburt Variation"
1300,Alekhine Defense,-,e4,Nf6,e5,Nd5,d4,d6,Nf3,g6,"Modern Variation, Keres Variation"
1301,Alekhine Defense,-,e4,Nf6,e5,Nd5,d4,d6,Nf3,dxe5,"Modern Variation, Larsen Variation"
1302,"Alekhine Defense, Modern Variation",-,e4,Nf6,e5,Nd5,d4,d6,Nf3,dxe5,"Larsen Variation, Miles Line"
1303,"Alekhine Defense, Modern Variation",-,e4,Nf6,e5,Nd5,d4,d6,Nf3,Nc6,Larsen-Haakert Variation
1304,Alekhine Defense,-,e4,Nf6,e5,Nd5,d4,d6,Nf3,Bg4,"odern Variation, Main Line"
1305,Alekhine Defense,-,e4,Nf6,e5,Nd5,d4,d6,Nf3,Bg4,"Modern Variation, Panov Variation"
1306,Alekhine Defense,-,e4,Nf6,e5,Nd5,d4,d6,Nf3,Nb6,"Modern Variation, Schmid Variation"
1307,"Alekhine Defense, Normal Variation",-,e4,Nf6,e5,Nd5,-,-,-,-,-
1308,"Alekhine Defense, Normal Variation",-,e4,Nf6,e5,Nd5,d4,d6,-,-,-
1309,"Alekhine Defense, Saemisch Attack",-,e4,Nf6,e5,Nd5,Nc3,-,-,-,-
1310,"Alekhine Defense, Scandinavian Variation",-,e4,Nf6,Nc3,d5,-,-,-,-,-
1311,"Alekhine Defense, Spielmann Gambit",-,e4,Nf6,Nc3,d5,e5,Nfd7,e6,-,-
1312,"Alekhine Defense, Two Pawn Attack",-,e4,Nf6,e5,Nd5,c4,-,-,-,-
1313,Alekhine Defense,-,e4,Nf6,e5,Nd5,c4,Nb6,c5,-,"Two Pawn Attack, Lasker Variation"
1314,"Anderssen Opening, General",-,a3,-,-,-,-,-,-,-,-
1315,"Benko Gambit, Accepted",-,d4,Nf6,c4,c5,d5,b5,cxb5,a6,Central Storming Variation
1316,Benko Gambit,-,d4,Nf6,c4,c5,d5,b5,cxb5,a6,"Accepted, Dlugy Variation"
1317,Benko Gambit,-,d4,Nf6,c4,c5,d5,b5,cxb5,a6,"Accepted, Fianchetto Variation"
1318,Benko Gambit,-,d4,Nf6,c4,c5,d5,b5,cxb5,a6,"Accepted, Fully Accepted Variation"
1319,Benko Gambit,-,d4,Nf6,c4,c5,d5,b5,cxb5,a6,"Accepted, King Walk Variation"
1320,Benko Gambit,-,d4,Nf6,c4,c5,d5,b5,cxb5,a6,"Accepted, Modern Variation"
1321,Benko Gambit,-,d4,Nf6,c4,c5,d5,b5,cxb5,a6,"Accepted, Pawn Return Variation"
1322,"Benko Gambit, Accepted",-,d4,Nf6,c4,c5,d5,b5,cxb5,a6,"Yugoslav with 7. . . Bxf1, Nge2"
1323,"Benko Gambit, Accepted",-,d4,Nf6,c4,c5,d5,b5,cxb5,a6,Yugoslav without 7. . . Bxf1
1324,Benko Gambit,-,d4,Nf6,c4,c5,d5,b5,Bg5,-,"Declined, Bishop Attack"
1325,Benko Gambit,-,d4,Nf6,c4,c5,d5,b5,Nf3,-,"Declined, Main Line"
1326,Benko Gambit,-,d4,Nf6,c4,c5,d5,b5,f3*,-,"Declined, Pseudo-Saemisch"
1327,Benko Gambit,-,d4,Nf6,c4,c5,d5,b5,Nd2,-,"Declined, Quiet Line"
1328,Benko Gambit,-,d4,Nf6,c4,c5,d5,b5,a4,-,"Declined, Sosonko Variation"
1329,"Benko Gambit, General",-,d4,Nf6,c4,c5,d5,b5,-,-,-
1330,"Benko Gambit, Zaitsev System",-,d4,Nf6,c4,c5,d5,b5,cxb5,a6,-
1331,Benko Gambit,-,d4,Nf6,c4,c5,d5,b5,cxb5,a6,"Zaitsev Variation, Nescafe Frappe Attack"
1332,Benoni Defense,-,d4,c5,dxc5,-,-,-,-,-,Benoni Gambit Accepred
1333,Benoni Defense,-,d4,c5,d5,Nf6,-,-,-,-,Benoni-Indian Defense
1334,Benoni Defense,-,d4,c5,d5,Nf6,Nf3,-,-,-,"Benoni-Indian Defense, Kingside move order"
1335,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,"Classical Variation, Argentine Counterattack"
1336,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,"Classical Variation, Averbakh-Grivas Attack"
1337,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,"Classical Variation, Czerniak Defense"
1338,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,"Classical Variation, Czerniak Defense"
1339,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,"Classical Variation, Czerniak Defense"
1340,"Benoni Defense, Classical Variation",-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,"Czerniak Defense, Tal Line"
1341,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,"Classical Variation, Full line"
1342,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,"Classical Variation, General"
1343,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,"Classical Variation, Main line"
1344,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,"Classical Variation, New York Variation"
1345,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,"Classical Variation, Traditional Variation"
1346,Benoni Defense,-,d4,Nf6,c4,c5,d5,e5,-,-,Czech Benoni Defense
1347,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,Fianchetto Variation
1348,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,"Fianchetto Variation, Hastings Defense"
1349,"Benoni Defense, Fianchetto Variation",-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,"Hastings Defense, Main Line"
1350,"Benoni Defense, Four Pawns Attack",-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,-
1351,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,"Four Pawns Attack, Main Line"
1352,"Benoni Defense, Franco-Sicilian Defense",-,d4,c5,d5,e6,e4,-,-,-,-
1353,"Benoni Defense, General",-,d4,c5,-,-,-,-,-,-,-
1354,"Benoni Defense, Hromodka System",-,d4,Nf6,c4,c5,d5,d6,-,-,-
1355,"Benoni Defense, King Pawn lines",-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,-
1356,Benoni Defense,-,d4,Nf6,c4,c5,d5,e5,Nc3,d6,King's Indian System
1357,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,Knight's Tour Variation
1358,"Benoni Defense, Mikenas Variation",-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,-
1359,"Benoni Defense, Modern Variation",-,d4,Nf6,c4,c5,-,-,-,-,-
1360,"Benoni Defense, Modern Variation",-,d4,Nf6,c4,c5,d5,e6,-,-,-
1361,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,"Modern Variation, Snake Variation"
1362,Benoni Defense,-,d4,c5,d5,f5,-,-,-,-,"Old Benoni Defense, Clarendon Court Variation"
1363,"Benoni Defense, Old Benoni",-,d4,c5,d5,d6,-,-,-,-,-
1364,Benoni Defense,-,d4,c5,d5,e5,-,-,-,-,"Old Benoni, Pawn Thrust"
1365,Benoni Defense,-,d4,c5,d5,e5,e4,d6,-,-,"Old Benoni, Russian Variation "
1366,Benoni Defense,-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,Pawn Storm Variation
1367,"Benoni Defense, Taimanov Variation",-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,-
1368,"Benoni Defense, Uhlmann Variation",-,d4,Nf6,c4,c5,d5,e6,Nc3,exd5,-
1369,"Benoni Defense, Vulture Defense",-,d4,c5,d5,Nf6,c4,Ne4,-,-,-
1370,"Benoni Defense, Weenink Variation",-,d4,Nf6,c4,c5,dxc5,e6,-,-,-
1371,"Bird Opening, Dutch Variation",-,f4,d5,-,-,-,-,-,-,-
1372,"Bird Opening, From Gambit",-,f4,e5,-,-,-,-,-,-,-
1373,Bird Opening,-,f4,e5,fxe5,d6,exd6,Bxd6,Nf3,g5,"From Gambit, Lasker Variation"
1374,"Bird Opening, General ",-,f4,-,-,-,-,-,-,-,-
1375,"Bird Opening, Lasker Variation ",-,f4,d5,Nf3,Nf6,e3,c5,-,-,-
1376,"Bishop's Opening, Berlin Defense",-,e4,e5,Bc4,Nf6,-,-,-,-,-
1377,"Bishop's Opening, Blanel Gambit",-,e4,e5,Bc4,Nf6,Nc3,Nxe4,-,-,-
1378,Bishop's Opening,-,e4,e5,Nc3,Nf6,Bc4,Nxe4,Nf3,-,Boden-Kieseritsky Gambit
1379,"Bishop's Opening, Boi Variation",-,e4,e5,Bc4,Bc5,-,-,-,-,-
1380,"Bishop's Opening, General ",-,e4,e5,Bc4,-,-,-,-,-,-
1381,"Bishop's Opening, Ponziani Gambit",-,e4,e5,Bc4,Nf6,d4,-,-,-,-
1382,"Bishop's Opening, Urusov Gambit",-,e4,e5,Bc4,Nf6,d4,exd4,Nf3,-,-
1383,"Bishop's Opening, Vienna Hybrid",-,e4,e5,Bc4,Nf6,d3,Nc6,Nc3,-,-
1384,Bishop's Opening,-,e4,e5,Bc4,Nf6,d3,Nc6,Nc3,Bb4,"Vienna Hybrid, Hromadka Variation"
1385,Bishop's Opening,-,e4,e5,Bc4,Nf6,d3,Bc5,Nc3,-,"Vienna Hybrid, Spielmann Attack"
1386,variationmar-Diemer Gambit,-,d4,d5,e4,dxe4,Nc3,Nf6,f3,exf3,Euwe Defense
1387,variationmar-Diemer Gambit,-,d4,d5,e4,dxe4,Nc3,Nf6,f3,exf3,Teichmann Variation
1388,variationmar-Diemer Gambit,-,d4,d5,e4,dxe4,Nc3,Nf6,f3,Bf5,Vienna Variation
1389,"Blumenfeld Countergambit, Accepted",-,d4,Nf6,c4,e6,Nf3,c5,d5,b5,-
1390,Blumenfeld Countergambit,-,d4,Nf6,c4,e6,Nf3,c5,d5,b5,Dus-Chotimursky Variation
1391,"Blumenfeld Countergambit, General",-,d4,Nf6,c4,e6,Nf3,c5,d5,b5,-
1392,Blumenfeld Countergambit,-,d4,Nf6,c4,e6,Nf3,c5,d5,b5,Spielmann Variation 
1393,"Bogo-Indian Defense, Exchange Variation",-,d4,Nf6,c4,e6,Nf3,Bb4+,Bd2,Bxd2+,-
1394,"Bogo-Indian Defense, Grunfeld Variation",-,d4,Nf6,c4,e6,Nf3,Bb4+,Nbd2,-,-
1395,Bogo-Indian Defense,-,d4,Nf6,c4,e6,Nf3,Bb4+,Bd2,Qe7,Nimzowitsch Variation 
1396,"Bogo-Indian Defense, Retreat Variation",-,d4,Nf6,c4,e6,Nf3,Bb4+,Bd2,Be7,-
1397,"Bogo-Indian Defense, Vitolinsh Variation",-,d4,Nf6,c4,e6,Nf3,Bb4+,Bd2,c5,-
1398,"Bogo-Indian Defense, Wade-Smyslov Variation",-,d4,Nf6,c4,e6,Nf3,Bb4+,Bd2,a5,-
1399,"Budapest Defense, Adler Variation",-,d4,Nf6,c4,e5,dxe5,Ng4,Nf3,-,-
1400,"Budapest Defense, Alekhine Variation",-,d4,Nf6,c4,e5,dxe5,Ng4,e4,-,-
1401,Budapest Defense,-,d4,Nf6,c4,e5,dxe5,Ng4,e4,Nxe5,"Alekhine Variation, Abonyi Variation"
1402,"Budapest Defense, Fajarowicz Variation",-,d4,Nf6,c4,e5,dxe5,Ne4,-,-,-
1403,"Budapest Defense, General",-,d4,Nf6,c4,e5,dxe5,Ng4,-,-,-
1404,"Budapest Defense, Rubinstein Variation",-,d4,Nf6,c4,e5,dxe5,Ng4,Bf4,-,-
1405,Caro-Kann Defense,-,e4,c6,c4,-,-,-,-,-,Accelerated Panov Attack
1406,Caro-Kann Defense,-,e4,c6,c4,d5,-,-,-,-,Accelerated Panov Attack
1407,Caro-Kann Defense,-,e4,c6,c4,d5,exd5,cxd5,cxd5,Nf6,"Accelerated Panov Attack, Modern Variation"
1408,Caro-Kann Defense,-,e4,c6,c4,e5,-,-,-,-,"Accelerated Panov Attack, Open Variation"
1409,"Caro-Kann Defense, Advance Variation",-,e4,c6,d4,d5,e5,-,-,-,-
1410,Caro-Kann Defense,-,e4,c6,d4,d5,e5,Bf5,g4,-,"Advance Variation, Bayonet Attack"
1411,Caro-Kann Defense,-,e4,c6,d4,d5,e5,c5,-,-,"Advance Variation, Botvinnik-Carls Defense"
1412,Caro-Kann Defense,-,e4,c6,d4,d5,e5,Bf5,Ne2,-,"Advance Variation, Bronstein Variation"
1413,Caro-Kann Defense,-,e4,c6,d4,d5,e5,Bf5,Nf3,-,"Advance Variation, Short Variation"
1414,Caro-Kann Defense,-,e4,c6,d4,d5,e5,Bf5,h4,-,"Advance Variation, Tal Variation"
1415,Caro-Kann Defense,-,e4,c6,d4,d5,e5,Bf5,Nc3,-,"Advance Variation, Van der Wiel Attack"
1416,"Caro-Kann Defense, Advance Variation",-,e4,c6,d4,d5,e5,Bf5,Nc3,e6,"Van der Wiel Attack, Bishop Hnt"
1417,"Caro-Kann Defense, Advance Variation",-,e4,c6,d4,d5,e5,Bf5,Nc3,Qb6,"Van der Wiel Attack, Dreyev Defense"
1418,"Caro-Kann Defense, Breyer Variation",-,e4,c6,d3,-,-,-,-,-,-
1419,Caro-Kann Defense,-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Nf6,Bronstein-Larsen Variation
1420,"Caro-Kann Defense, Classical Variation",-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Bf5,-
1421,Caro-Kann Defense,-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Bf5,"Classical Variation, Flohr Variation"
1422,Caro-Kann Defense,-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Bf5,"Classical Variation, Lobron System"
1423,Caro-Kann Defense,-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Bf5,"Classical Variation, Main lines "
1424,Caro-Kann Defense,-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Bf5,"Classical Variation, Maroczy Attack"
1425,Caro-Kann Defense,-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Bf5,"Classical Variation, Seirawan Variation"
1426,Caro-Kann Defense,-,e4,c6,d4,Na6,-,-,-,-,De Bruycker Defense
1427,Caro-Kann Defense,-,e4,c6,d4,d5,exd5,cxd5,Bd3,Nc6,"Exchange Variation, Rubinstein Variation"
1428,"Caro-Kann Defense, Exchange Variation",-,e4,c6,d4,d5,exd5,-,-,-,-
1429,"Caro-Kann Defense, Forgacs Variation",-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Nf6,-
1430,"Caro-Kann Defense, General ",-,e4,c6,-,-,-,-,-,-,-
1431,"Caro-Kann Defense, Goldman Variation",-,e4,c6,Nc3,d5,Qf3,-,-,-,-
1432,"Caro-Kann Defense, Gurgenidze Counterattack",-,e4,c6,d4,d5,Nc3,b5,-,-,Gurgenidze Counterattack
1433,Caro-Kann Defense,-,e4,c6,d4,d5,Nc3,g6,-,-,Gurgenidze System
1434,Caro-Kann Defense,-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Nd7,Karpov Variation
1435,Caro-Kann Defense,-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Nd7,"Karpov Variation, Modern Main Line"
1436,Caro-Kann Defense,-,e4,c6,d4,d5,Nc3,dxe4,Nxe4,Nd7,"Karpov Variation, Modern Variation"
