PlayerId,PlayerName,nb_rows_in_Actions,random_value,SUM(Actions.OffensiveRebounds),SUM(Actions.FreeThrowsMade),SUM(Actions.BlockedShots),SUM(Actions.Points),SUM(Actions.FieldGoalAttempts),SUM(Actions.BlocksAgainst),SUM(Actions.PlusMinus),SUM(Actions.TotalRebounds),SUM(Actions.Turnovers),SUM(Actions.3PointAttempts),SUM(Actions.Starter),SUM(Actions.Minutes),SUM(Actions.PersonalFouls),SUM(Actions.DefensiveRebounds),SUM(Actions.Assists),SUM(Actions.FreeThrowAttempts),SUM(Actions.FieldGoalsMade),SUM(Actions.Steals),STD(Actions.OffensiveRebounds),STD(Actions.FreeThrowsMade),STD(Actions.BlockedShots),STD(Actions.Points),STD(Actions.FieldGoalAttempts),STD(Actions.BlocksAgainst),STD(Actions.PlusMinus),STD(Actions.TotalRebounds),STD(Actions.Turnovers),STD(Actions.3PointAttempts),STD(Actions.Starter),STD(Actions.Minutes),STD(Actions.PersonalFouls),STD(Actions.DefensiveRebounds),STD(Actions.Assists),STD(Actions.FreeThrowAttempts),STD(Actions.FieldGoalsMade),STD(Actions.Steals),MAX(Actions.OffensiveRebounds),MAX(Actions.FreeThrowsMade),MAX(Actions.BlockedShots),MAX(Actions.Points),MAX(Actions.FieldGoalAttempts),MAX(Actions.BlocksAgainst),MAX(Actions.PlusMinus),MAX(Actions.TotalRebounds),MAX(Actions.Turnovers),MAX(Actions.Starter),MAX(Actions.Minutes),MAX(Actions.PersonalFouls),MAX(Actions.DefensiveRebounds),MAX(Actions.Assists),MAX(Actions.FreeThrowAttempts),MAX(Actions.FieldGoalsMade),MAX(Actions.Steals),SKEW(Actions.OffensiveRebounds),SKEW(Actions.FreeThrowsMade),SKEW(Actions.BlockedShots),SKEW(Actions.Points),SKEW(Actions.FieldGoalAttempts),SKEW(Actions.BlocksAgainst),SKEW(Actions.PlusMinus),SKEW(Actions.TotalRebounds),SKEW(Actions.Turnovers),SKEW(Actions.Starter),SKEW(Actions.Minutes),SKEW(Actions.PersonalFouls),SKEW(Actions.DefensiveRebounds),SKEW(Actions.Assists),SKEW(Actions.FreeThrowAttempts),SKEW(Actions.FieldGoalsMade),SKEW(Actions.Steals),MIN(Actions.OffensiveRebounds),MIN(Actions.FreeThrowsMade),MIN(Actions.BlockedShots),MIN(Actions.Points),MIN(Actions.FieldGoalAttempts),MIN(Actions.BlocksAgainst),MIN(Actions.PlusMinus),MIN(Actions.TotalRebounds),MIN(Actions.Turnovers),MIN(Actions.Starter),MIN(Actions.Minutes),MIN(Actions.PersonalFouls),MIN(Actions.DefensiveRebounds),MIN(Actions.Assists),MIN(Actions.FreeThrowAttempts),MIN(Actions.FieldGoalsMade),MIN(Actions.Steals),MEAN(Actions.OffensiveRebounds),MEAN(Actions.FreeThrowsMade),MEAN(Actions.BlockedShots),MEAN(Actions.Points),MEAN(Actions.FieldGoalAttempts),MEAN(Actions.BlocksAgainst),MEAN(Actions.PlusMinus),MEAN(Actions.TotalRebounds),MEAN(Actions.Turnovers),MEAN(Actions.Starter),MEAN(Actions.Minutes),MEAN(Actions.PersonalFouls),MEAN(Actions.DefensiveRebounds),MEAN(Actions.Assists),MEAN(Actions.FreeThrowAttempts),MEAN(Actions.FieldGoalsMade),MEAN(Actions.Steals),MODE(Actions.TeamId),MODE(Actions.GameId),add_numerical
115,Beno Udrih,3,0.607046673388213,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,9.0,0.0,204.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.3094010767585034,1.1547005383792517,0.0,2.3094010767585034,0.0,0.0,0.0,0.0,117.77945491468365,0.0,0.0,0.0,0.0,1.1547005383792517,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.732050807568878,1.732050807568878,0.0,1.732050807568878,0.0,0.0,0.0,1.7320508075688772,0.0,0.0,0.0,0.0,1.732050807568878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,9.0,2.0,115
116,Quincy Miller,3,0.6878213598561677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,116
117,Kenneth Faried,3,0.7920344106277029,1.0,0.0,0.0,9.0,10.0,0.0,-18.0,8.0,2.0,9.0,3.0,3174.0,5.0,7.0,0.0,2.0,3.0,3.0,0.5773502691896258,0.0,0.0,3.0,2.3094010767585034,0.0,12.12435565298214,1.5275252316519465,0.5773502691896258,0.0,0.0,283.50132274823693,1.1547005383792517,1.1547005383792517,0.0,1.1547005383792517,1.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,7.0,4.0,1.0,1.0,1341.0,3.0,3.0,0.0,2.0,2.0,2.0,1.732050807568878,0.0,0.0,0.0,1.732050807568877,0.0,0.7221086457211355,-0.9352195295828237,-1.732050807568877,0.0,-0.015872744322412414,1.732050807568877,-1.7320508075688787,0.0,1.732050807568878,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-17.0,1.0,0.0,1.0,774.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,3.0,3.3333333333333335,0.0,-6.0,2.6666666666666665,0.6666666666666666,1.0,1058.0,1.6666666666666667,2.3333333333333335,0.0,0.6666666666666666,1.0,1.0,10.0,2.0,117
118,Timofey Mozgov,3,0.9698939781237788,12.0,14.0,4.0,68.0,46.0,3.0,18.0,33.0,8.0,9.0,3.0,4924.0,9.0,21.0,6.0,21.0,27.0,4.0,1.7320508075688772,1.5275252316519468,1.5275252316519468,9.814954576223638,3.2145502536643185,1.0,12.12435565298214,2.6457513110645907,2.0816659994661326,0.0,0.0,250.87314191306595,1.7320508075688772,4.0,0.0,2.6457513110645907,4.358898943540674,1.5275252316519468,5.0,6.0,3.0,34.0,19.0,2.0,17.0,13.0,5.0,1.0,1908.0,5.0,11.0,2.0,9.0,14.0,3.0,-1.7320508075688774,-0.9352195295828264,0.9352195295828248,1.732050807568877,1.5453925256950198,0.0,-0.7221086457211355,-1.457862967321305,1.293342780733397,0.0,0.6212144733675568,1.7320508075688774,0.0,0.0,-1.457862967321305,1.6300591617118865,0.9352195295828252,2.0,3.0,0.0,17.0,13.0,0.0,-7.0,8.0,1.0,1.0,1410.0,2.0,3.0,2.0,4.0,6.0,0.0,4.0,4.666666666666667,1.3333333333333333,22.666666666666668,15.333333333333334,1.0,6.0,11.0,2.6666666666666665,1.0,1641.3333333333333,3.0,7.0,2.0,7.0,9.0,1.3333333333333333,10.0,2.0,118
119,Randy Foye,3,0.5641411470115782,4.0,13.0,4.0,51.0,36.0,3.0,10.0,15.0,4.0,9.0,3.0,5146.0,11.0,11.0,3.0,16.0,18.0,1.0,0.5773502691896257,0.5773502691896257,0.5773502691896257,5.291502622129181,2.6457513110645907,0.0,9.451631252505218,4.358898943540674,0.5773502691896257,0.0,0.0,161.03519284098533,2.3094010767585034,3.7859388972001824,1.0,1.5275252316519465,2.6457513110645907,0.5773502691896258,2.0,5.0,2.0,23.0,15.0,1.0,14.0,10.0,2.0,1.0,1895.0,5.0,8.0,2.0,7.0,9.0,1.0,1.7320508075688785,1.7320508075688823,1.7320508075688785,1.457862967321305,1.457862967321305,0.0,1.389636138706492,1.6300591617118865,1.7320508075688785,0.0,1.2289645221089947,-1.732050807568877,1.597096992869737,0.0,0.9352195295828264,1.457862967321305,1.732050807568878,1.0,4.0,1.0,13.0,10.0,1.0,-4.0,2.0,1.0,1.0,1584.0,1.0,1.0,0.0,4.0,4.0,0.0,1.3333333333333333,4.333333333333333,1.3333333333333333,17.0,12.0,1.0,3.3333333333333335,5.0,1.3333333333333333,1.0,1715.3333333333333,3.6666666666666665,3.6666666666666665,1.0,5.333333333333333,6.0,0.3333333333333333,10.0,2.0,119
120,Ty Lawson,3,0.02398381624021617,5.0,5.0,1.0,43.0,35.0,1.0,19.0,21.0,5.0,9.0,3.0,6578.0,10.0,16.0,15.0,6.0,16.0,2.0,0.5773502691896257,2.8867513459481287,0.5773502691896258,6.110100926607786,2.3094010767585034,0.5773502691896258,15.53490693030806,3.4641016151377544,0.5773502691896257,0.0,0.0,329.49253911634077,1.5275252316519465,2.886751345948129,1.7320508075688772,3.4641016151377544,1.1547005383792517,1.1547005383792517,2.0,5.0,1.0,21.0,13.0,1.0,19.0,9.0,2.0,1.0,2414.0,5.0,7.0,7.0,6.0,6.0,2.0,-1.7320508075688785,1.732050807568877,1.732050807568878,0.9352195295828237,-1.732050807568875,1.732050807568878,-1.2298092586842262,-1.7320508075688774,-1.7320508075688785,0.0,-1.6588243576734827,0.9352195295828237,-1.7320508075688765,1.7320508075688774,1.7320508075688774,-1.732050807568875,1.732050807568878,1.0,0.0,0.0,9.0,9.0,0.0,-11.0,3.0,1.0,1.0,1814.0,2.0,2.0,4.0,0.0,4.0,0.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,14.333333333333334,11.666666666666666,0.3333333333333333,6.333333333333333,7.0,1.6666666666666667,1.0,2192.6666666666665,3.3333333333333335,5.333333333333333,5.0,2.0,5.333333333333333,0.6666666666666666,10.0,2.0,120
121,Darrell Arthur,3,0.35345643249478875,0.0,20.0,0.0,38.0,24.0,0.0,35.0,9.0,6.0,9.0,2.0,6304.0,8.0,9.0,21.0,26.0,9.0,3.0,0.0,4.163331998932265,0.0,4.163331998932266,1.0,0.0,15.534906930308058,2.0,1.0,0.0,0.5773502691896258,237.0239087799654,1.1547005383792515,2.0,4.58257569495584,4.163331998932266,0.0,1.0,0.0,10.0,0.0,16.0,9.0,0.0,29.0,5.0,3.0,1.0,2371.0,4.0,5.0,12.0,12.0,3.0,2.0,0.0,-1.293342780733397,0.0,-1.293342780733395,0.0,0.0,1.2298092586842275,0.0,0.0,-1.7320508075688767,1.5072766919738376,1.7320508075688785,0.0,0.9352195295828245,-1.293342780733395,0.0,0.0,0.0,2.0,0.0,8.0,7.0,0.0,-1.0,1.0,1.0,0.0,1926.0,2.0,1.0,3.0,4.0,3.0,0.0,0.0,6.666666666666667,0.0,12.666666666666666,8.0,0.0,11.666666666666666,3.0,2.0,0.6666666666666666,2101.3333333333335,2.6666666666666665,3.0,7.0,8.666666666666666,3.0,1.0,10.0,2.0,121
122,Evan Fournier,3,0.025727511774770284,3.0,3.0,5.0,19.0,19.0,2.0,17.0,11.0,4.0,9.0,0.0,3399.0,8.0,8.0,1.0,3.0,6.0,2.0,1.0,1.7320508075688772,1.5275252316519468,1.5275252316519465,2.3094010767585034,0.5773502691896258,13.051181300301263,2.8867513459481287,0.5773502691896258,0.0,0.0,257.4665026755908,2.0816659994661326,2.0816659994661326,0.5773502691896258,1.7320508075688772,1.0,1.1547005383792517,2.0,3.0,3.0,8.0,9.0,1.0,18.0,7.0,2.0,0.0,1430.0,5.0,5.0,1.0,3.0,3.0,2.0,0.0,1.7320508075688774,-0.9352195295828252,0.9352195295828264,1.7320508075688787,-1.732050807568877,-0.45493028977118755,1.732050807568878,1.7320508075688787,0.0,1.7165138485893452,1.293342780733397,1.293342780733397,1.732050807568878,1.7320508075688774,0.0,1.732050807568878,0.0,0.0,0.0,5.0,5.0,0.0,-8.0,2.0,1.0,0.0,973.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.6666666666666667,6.333333333333333,6.333333333333333,0.6666666666666666,5.666666666666667,3.6666666666666665,1.3333333333333333,0.0,1133.0,2.6666666666666665,2.6666666666666665,0.3333333333333333,1.0,2.0,0.6666666666666666,10.0,2.0,122
123,Aaron Brooks,3,0.49905661297892645,2.0,2.0,0.0,23.0,23.0,2.0,12.0,9.0,4.0,9.0,0.0,3650.0,7.0,7.0,8.0,3.0,9.0,0.0,1.1547005383792517,1.1547005383792517,0.0,3.7859388972001824,5.033222956847166,1.1547005383792517,9.539392014169456,1.0,0.5773502691896258,0.0,0.0,205.33955618276119,0.5773502691896258,0.5773502691896258,3.7859388972001824,1.0,1.7320508075688772,0.0,2.0,2.0,0.0,12.0,13.0,2.0,13.0,4.0,2.0,0.0,1436.0,3.0,3.0,7.0,2.0,5.0,0.0,1.732050807568878,1.732050807568878,0.0,1.597096992869736,0.5855827262813873,1.732050807568878,-0.46654435040920544,0.0,1.7320508075688787,0.0,0.6774680001222054,1.732050807568875,1.732050807568875,1.5970969928697367,0.0,1.7320508075688774,0.0,0.0,0.0,0.0,5.0,3.0,0.0,-6.0,2.0,1.0,0.0,1029.0,2.0,2.0,0.0,0.0,2.0,0.0,0.6666666666666666,0.6666666666666666,0.0,7.666666666666667,7.666666666666667,0.6666666666666666,4.0,3.0,1.3333333333333333,0.0,1216.6666666666667,2.3333333333333335,2.3333333333333335,2.6666666666666665,1.0,3.0,0.0,10.0,2.0,123
124,Jan Vesely,3,0.5982419209323574,1.0,0.0,2.0,45.0,33.0,1.0,14.0,7.0,7.0,9.0,1.0,5971.0,6.0,6.0,9.0,0.0,18.0,3.0,0.5773502691896258,0.0,1.1547005383792517,7.810249675906654,2.6457513110645907,0.5773502691896258,13.012814197295423,2.0816659994661326,1.5275252316519465,0.0,0.5773502691896258,373.0768464181788,1.0,1.7320508075688772,2.6457513110645907,0.0,2.6457513110645907,1.0,1.0,0.0,2.0,24.0,13.0,1.0,18.0,4.0,4.0,1.0,2421.0,3.0,3.0,6.0,0.0,9.0,2.0,1.732050807568878,0.0,1.732050807568878,1.7001618482892749,-1.457862967321305,1.732050807568878,0.22993688673998272,-1.293342780733397,0.9352195295828237,1.732050807568878,1.727516027483103,0.0,-1.7320508075688774,1.457862967321305,0.0,1.457862967321305,0.0,0.0,0.0,0.0,10.0,8.0,0.0,-8.0,0.0,1.0,0.0,1766.0,1.0,0.0,1.0,0.0,4.0,0.0,0.3333333333333333,0.0,0.6666666666666666,15.0,11.0,0.3333333333333333,4.666666666666667,2.3333333333333335,2.3333333333333335,0.3333333333333333,1990.3333333333333,2.0,2.0,3.0,0.0,6.0,1.0,10.0,2.0,124
125,Wilson Chandler,3,0.6230691023650382,5.0,2.0,3.0,20.0,15.0,2.0,4.0,15.0,3.0,9.0,0.0,3503.0,13.0,10.0,4.0,4.0,9.0,4.0,1.1547005383792517,1.1547005383792517,1.0,4.163331998932265,1.0,0.5773502691896258,14.047538337136984,2.0,1.0,0.0,0.0,160.6434976378855,1.5275252316519465,1.1547005383792515,1.1547005383792517,2.3094010767585034,2.0,0.5773502691896257,3.0,2.0,2.0,10.0,6.0,1.0,16.0,7.0,2.0,0.0,1282.0,6.0,4.0,2.0,4.0,5.0,2.0,1.7320508075688767,1.732050807568878,0.0,-1.293342780733397,0.0,-1.732050807568877,0.42327316026800593,0.0,0.0,0.0,-1.5804048344595283,0.9352195295828262,-1.7320508075688785,-1.732050807568877,1.732050807568878,0.0,1.7320508075688785,1.0,0.0,0.0,2.0,4.0,0.0,-12.0,3.0,0.0,0.0,984.0,3.0,2.0,0.0,0.0,1.0,1.0,1.6666666666666667,0.6666666666666666,1.0,6.666666666666667,5.0,0.6666666666666666,1.3333333333333333,5.0,1.0,0.0,1167.6666666666667,4.333333333333333,3.3333333333333335,1.3333333333333333,1.3333333333333333,3.0,1.3333333333333333,10.0,2.0,125
126,JJ Hickson,3,0.4244226350083452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,126
127,Anthony Randolph,3,0.21271798996564872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,127
128,Nate Robinson,3,0.7008902319789873,0.0,0.0,0.0,5.0,4.0,0.0,-1.0,1.0,2.0,9.0,0.0,551.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.8867513459481287,2.3094010767585034,0.0,0.5773502691896258,0.5773502691896258,1.1547005383792517,0.0,0.0,318.1199983234838,1.1547005383792517,0.5773502691896258,1.7320508075688772,0.0,1.1547005383792517,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,2.0,0.0,551.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.7320508075688767,1.732050807568878,0.0,-1.732050807568878,1.732050807568878,1.732050807568878,0.0,1.7320508075688776,1.732050807568878,1.732050807568878,1.7320508075688774,0.0,1.732050807568878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,183.66666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,10.0,2.0,128
129,Rudy Gay,2,0.49980897191259277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,129
130,Reggie Evans,2,0.8033415835239546,3.0,13.0,0.0,53.0,42.0,2.0,12.0,10.0,5.0,6.0,2.0,4950.0,4.0,7.0,9.0,15.0,19.0,2.0,2.1213203435596424,0.7071067811865476,0.0,6.363961030678928,4.242640687119285,0.0,9.899494936611665,0.0,0.7071067811865476,0.0,0.0,123.03657992645927,0.0,2.1213203435596424,0.7071067811865476,0.7071067811865476,3.5355339059327378,1.4142135623730951,3.0,7.0,0.0,31.0,24.0,1.0,13.0,5.0,3.0,1.0,2562.0,2.0,5.0,5.0,8.0,12.0,2.0,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,22.0,18.0,1.0,-1.0,5.0,2.0,1.0,2388.0,2.0,2.0,4.0,7.0,7.0,0.0,1.5,6.5,0.0,26.5,21.0,1.0,6.0,5.0,2.5,1.0,2475.0,2.0,3.5,4.5,7.5,9.5,1.0,11.0,3.0,130
131,DeMarcus Cousins,2,0.39298472726167577,3.0,2.0,0.0,6.0,4.0,0.0,12.0,14.0,3.0,6.0,2.0,2414.0,7.0,11.0,0.0,4.0,2.0,2.0,0.7071067811865476,0.0,0.0,0.0,1.4142135623730951,0.0,9.899494936611665,7.0710678118654755,2.1213203435596424,0.0,0.0,255.9726547895302,2.1213203435596424,6.363961030678928,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,13.0,12.0,3.0,1.0,1388.0,5.0,10.0,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,3.0,1.0,0.0,-1.0,2.0,0.0,1.0,1026.0,2.0,1.0,0.0,2.0,1.0,1.0,1.5,1.0,0.0,3.0,2.0,0.0,6.0,7.0,1.5,1.0,1207.0,3.5,5.5,0.0,2.0,1.0,1.0,11.0,3.0,131
132,Ben McLemore,2,0.2207578062254668,6.0,13.0,2.0,55.0,32.0,4.0,16.0,24.0,4.0,6.0,2.0,3533.0,7.0,18.0,5.0,17.0,21.0,2.0,0.0,3.5355339059327378,1.4142135623730951,10.606601717798213,2.8284271247461903,1.4142135623730951,21.213203435596427,2.8284271247461903,1.4142135623730951,0.0,0.0,678.1154031578991,0.7071067811865476,2.8284271247461903,0.7071067811865476,4.949747468305833,3.5355339059327378,0.0,3.0,9.0,2.0,35.0,18.0,3.0,23.0,14.0,3.0,1.0,2246.0,4.0,11.0,3.0,12.0,13.0,1.0,,,,,,,,,,,,,,,,,,3.0,4.0,0.0,20.0,14.0,1.0,-7.0,10.0,1.0,1.0,1287.0,3.0,7.0,2.0,5.0,8.0,1.0,3.0,6.5,1.0,27.5,16.0,2.0,8.0,12.0,2.0,1.0,1766.5,3.5,9.0,2.5,8.5,10.5,1.0,11.0,3.0,132
133,Ray McCallum,2,0.684170800133966,4.0,4.0,1.0,26.0,22.0,2.0,22.0,9.0,5.0,6.0,2.0,5009.0,3.0,5.0,1.0,5.0,10.0,1.0,0.0,1.4142135623730951,0.7071067811865476,1.4142135623730951,0.0,1.4142135623730951,5.656854249492381,0.7071067811865476,2.1213203435596424,0.0,0.0,286.37824638055173,0.7071067811865476,0.7071067811865476,0.7071067811865476,2.1213203435596424,0.0,0.7071067811865476,2.0,3.0,1.0,14.0,11.0,2.0,15.0,5.0,4.0,1.0,2707.0,2.0,3.0,1.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,12.0,11.0,0.0,7.0,4.0,1.0,1.0,2302.0,1.0,2.0,0.0,1.0,5.0,0.0,2.0,2.0,0.5,13.0,11.0,1.0,11.0,4.5,2.5,1.0,2504.5,1.5,2.5,0.5,2.5,5.0,0.5,11.0,3.0,133
134,Travis Outlaw,2,0.054281190526050516,1.0,5.0,0.0,49.0,41.0,4.0,15.0,6.0,4.0,6.0,2.0,5399.0,6.0,5.0,15.0,9.0,21.0,2.0,0.7071067811865476,0.7071067811865476,0.0,3.5355339059327378,2.1213203435596424,0.0,6.363961030678928,1.4142135623730951,1.4142135623730951,0.0,0.0,89.80256121069154,0.0,0.7071067811865476,3.5355339059327378,0.7071067811865476,2.1213203435596424,1.4142135623730951,1.0,3.0,0.0,27.0,22.0,2.0,12.0,4.0,3.0,1.0,2763.0,3.0,3.0,10.0,5.0,12.0,2.0,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,22.0,19.0,2.0,3.0,2.0,1.0,1.0,2636.0,3.0,2.0,5.0,4.0,9.0,0.0,0.5,2.5,0.0,24.5,20.5,2.0,7.5,3.0,2.0,1.0,2699.5,3.0,2.5,7.5,4.5,10.5,1.0,11.0,3.0,134
135,Derrick Williams,2,0.7507822473719741,0.0,3.0,0.0,13.0,14.0,0.0,-6.0,8.0,0.0,6.0,0.0,2944.0,3.0,8.0,3.0,4.0,4.0,2.0,0.0,2.1213203435596424,0.0,6.363961030678928,1.4142135623730951,0.0,16.97056274847714,4.242640687119285,0.0,0.0,0.0,643.4671708797582,0.7071067811865476,4.242640687119285,0.7071067811865476,2.8284271247461903,1.4142135623730951,1.4142135623730951,0.0,3.0,0.0,11.0,8.0,0.0,9.0,7.0,0.0,0.0,1927.0,2.0,7.0,2.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,6.0,0.0,-15.0,1.0,0.0,0.0,1017.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.5,0.0,6.5,7.0,0.0,-3.0,4.0,0.0,0.0,1472.0,1.5,4.0,1.5,2.0,2.0,1.0,11.0,3.0,135
136,Jared Cunningham,2,0.8616756509378961,0.0,1.0,1.0,3.0,4.0,1.0,-11.0,3.0,2.0,6.0,0.0,1141.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,13.435028842544403,2.1213203435596424,0.0,0.0,0.0,45.96194077712559,0.0,2.1213203435596424,0.0,1.4142135623730951,0.7071067811865476,0.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,0.0,603.0,0.0,3.0,0.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0,0.0,-15.0,0.0,1.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,2.0,0.5,-5.5,1.5,1.0,0.0,570.5,0.0,1.5,0.0,1.0,0.5,0.0,11.0,3.0,136
137,Jason Thompson,2,0.458984222540603,1.0,0.0,0.0,2.0,3.0,1.0,-7.0,1.0,0.0,6.0,0.0,370.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7071067811865476,0.0,0.0,1.4142135623730951,2.1213203435596424,0.7071067811865476,7.7781745930520225,0.7071067811865476,0.0,0.0,0.0,96.16652224137046,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,253.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.5,0.5,-3.5,0.5,0.0,0.0,185.0,0.5,0.0,0.0,0.0,0.5,0.0,11.0,3.0,137
