PlayerId,PlayerName,nb_rows_in_Actions,random_value,SUM(Actions.TotalRebounds),SUM(Actions.OffensiveRebounds),SUM(Actions.Assists),SUM(Actions.PersonalFouls),SUM(Actions.Turnovers),SUM(Actions.3PointsMade),SUM(Actions.FieldGoalsMade),SUM(Actions.FreeThrowsMade),SUM(Actions.FreeThrowAttempts),SUM(Actions.BlocksAgainst),SUM(Actions.PlusMinus),SUM(Actions.Steals),SUM(Actions.Starter),SUM(Actions.Minutes),SUM(Actions.DefensiveRebounds),SUM(Actions.Points),SUM(Actions.BlockedShots),SUM(Actions.FieldGoalAttempts),STD(Actions.TotalRebounds),STD(Actions.OffensiveRebounds),STD(Actions.Assists),STD(Actions.PersonalFouls),STD(Actions.Turnovers),STD(Actions.3PointsMade),STD(Actions.FieldGoalsMade),STD(Actions.FreeThrowsMade),STD(Actions.FreeThrowAttempts),STD(Actions.BlocksAgainst),STD(Actions.PlusMinus),STD(Actions.Steals),STD(Actions.Starter),STD(Actions.Minutes),STD(Actions.DefensiveRebounds),STD(Actions.Points),STD(Actions.BlockedShots),STD(Actions.FieldGoalAttempts),MAX(Actions.TotalRebounds),MAX(Actions.OffensiveRebounds),MAX(Actions.Assists),MAX(Actions.PersonalFouls),MAX(Actions.Turnovers),MAX(Actions.FieldGoalsMade),MAX(Actions.FreeThrowsMade),MAX(Actions.FreeThrowAttempts),MAX(Actions.BlocksAgainst),MAX(Actions.PlusMinus),MAX(Actions.Steals),MAX(Actions.Starter),MAX(Actions.Minutes),MAX(Actions.DefensiveRebounds),MAX(Actions.Points),MAX(Actions.BlockedShots),MAX(Actions.FieldGoalAttempts),SKEW(Actions.TotalRebounds),SKEW(Actions.OffensiveRebounds),SKEW(Actions.Assists),SKEW(Actions.PersonalFouls),SKEW(Actions.Turnovers),SKEW(Actions.FieldGoalsMade),SKEW(Actions.FreeThrowsMade),SKEW(Actions.FreeThrowAttempts),SKEW(Actions.BlocksAgainst),SKEW(Actions.PlusMinus),SKEW(Actions.Steals),SKEW(Actions.Starter),SKEW(Actions.Minutes),SKEW(Actions.DefensiveRebounds),SKEW(Actions.Points),SKEW(Actions.BlockedShots),SKEW(Actions.FieldGoalAttempts),MIN(Actions.TotalRebounds),MIN(Actions.OffensiveRebounds),MIN(Actions.Assists),MIN(Actions.PersonalFouls),MIN(Actions.Turnovers),MIN(Actions.FieldGoalsMade),MIN(Actions.FreeThrowsMade),MIN(Actions.FreeThrowAttempts),MIN(Actions.BlocksAgainst),MIN(Actions.PlusMinus),MIN(Actions.Steals),MIN(Actions.Starter),MIN(Actions.Minutes),MIN(Actions.DefensiveRebounds),MIN(Actions.Points),MIN(Actions.BlockedShots),MIN(Actions.FieldGoalAttempts),MEAN(Actions.TotalRebounds),MEAN(Actions.OffensiveRebounds),MEAN(Actions.Assists),MEAN(Actions.PersonalFouls),MEAN(Actions.Turnovers),MEAN(Actions.FieldGoalsMade),MEAN(Actions.FreeThrowsMade),MEAN(Actions.FreeThrowAttempts),MEAN(Actions.BlocksAgainst),MEAN(Actions.PlusMinus),MEAN(Actions.Steals),MEAN(Actions.Starter),MEAN(Actions.Minutes),MEAN(Actions.DefensiveRebounds),MEAN(Actions.Points),MEAN(Actions.BlockedShots),MEAN(Actions.FieldGoalAttempts),MODE(Actions.GameId),MODE(Actions.TeamId),add_numerical
125,Wilson Chandler,3,0.08222098087113461,15.0,5.0,4.0,13.0,3.0,9.0,9.0,2.0,4.0,2.0,4.0,4.0,0.0,3503.0,10.0,20.0,3.0,15.0,2.0,1.1547005383792517,1.1547005383792517,1.5275252316519465,1.0,0.0,2.0,1.1547005383792517,2.3094010767585034,0.5773502691896258,14.047538337136984,0.5773502691896257,0.0,160.6434976378855,1.1547005383792515,4.163331998932265,1.0,1.0,7.0,3.0,2.0,6.0,2.0,5.0,2.0,4.0,1.0,16.0,2.0,0.0,1282.0,4.0,10.0,2.0,6.0,0.0,1.7320508075688767,-1.732050807568877,0.9352195295828262,0.0,0.0,1.732050807568878,1.732050807568878,-1.732050807568877,0.42327316026800593,1.7320508075688785,0.0,-1.5804048344595283,-1.7320508075688785,-1.293342780733397,0.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,-12.0,1.0,0.0,984.0,2.0,2.0,0.0,4.0,5.0,1.6666666666666667,1.3333333333333333,4.333333333333333,1.0,3.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,1167.6666666666667,3.3333333333333335,6.666666666666667,1.0,5.0,2.0,10.0,125
126,JJ Hickson,3,0.026894006063142517,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,126
127,Anthony Randolph,3,0.022062484008489758,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,127
128,Nate Robinson,3,0.28342779367554116,1.0,0.0,3.0,2.0,2.0,9.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,551.0,1.0,5.0,0.0,4.0,0.5773502691896258,0.0,1.7320508075688772,1.1547005383792517,1.1547005383792517,0.0,1.1547005383792517,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,318.1199983234838,0.5773502691896258,2.8867513459481287,0.0,2.3094010767585034,1.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,1.0,5.0,0.0,4.0,1.732050807568878,0.0,1.7320508075688774,1.732050807568878,1.732050807568878,1.732050807568878,0.0,0.0,0.0,-1.732050807568878,0.0,0.0,1.7320508075688776,1.732050807568878,1.7320508075688767,0.0,1.732050807568878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,183.66666666666666,0.3333333333333333,1.6666666666666667,0.0,1.3333333333333333,2.0,10.0,128
129,Rudy Gay,2,0.2484637947660836,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,129
130,Reggie Evans,2,0.663076524137677,10.0,3.0,9.0,4.0,5.0,6.0,19.0,13.0,15.0,2.0,12.0,2.0,2.0,4950.0,7.0,53.0,0.0,42.0,0.0,2.1213203435596424,0.7071067811865476,0.0,0.7071067811865476,0.0,3.5355339059327378,0.7071067811865476,0.7071067811865476,0.0,9.899494936611665,1.4142135623730951,0.0,123.03657992645927,2.1213203435596424,6.363961030678928,0.0,4.242640687119285,5.0,3.0,5.0,2.0,3.0,12.0,7.0,8.0,1.0,13.0,2.0,1.0,2562.0,5.0,31.0,0.0,24.0,,,,,,,,,,,,,,,,,,5.0,0.0,4.0,2.0,2.0,7.0,6.0,7.0,1.0,-1.0,0.0,1.0,2388.0,2.0,22.0,0.0,18.0,5.0,1.5,4.5,2.0,2.5,9.5,6.5,7.5,1.0,6.0,1.0,1.0,2475.0,3.5,26.5,0.0,21.0,3.0,11.0,130
131,DeMarcus Cousins,2,0.30573444043325904,14.0,3.0,0.0,7.0,3.0,6.0,2.0,2.0,4.0,0.0,12.0,2.0,2.0,2414.0,11.0,6.0,0.0,4.0,7.0710678118654755,0.7071067811865476,0.0,2.1213203435596424,2.1213203435596424,0.0,0.0,0.0,0.0,0.0,9.899494936611665,0.0,0.0,255.9726547895302,6.363961030678928,0.0,0.0,1.4142135623730951,12.0,2.0,0.0,5.0,3.0,1.0,1.0,2.0,0.0,13.0,1.0,1.0,1388.0,10.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,-1.0,1.0,1.0,1026.0,1.0,3.0,0.0,1.0,7.0,1.5,0.0,3.5,1.5,1.0,1.0,2.0,0.0,6.0,1.0,1.0,1207.0,5.5,3.0,0.0,2.0,3.0,11.0,131
132,Ben McLemore,2,0.2317283956619416,24.0,6.0,5.0,7.0,4.0,6.0,21.0,13.0,17.0,4.0,16.0,2.0,2.0,3533.0,18.0,55.0,2.0,32.0,2.8284271247461903,0.0,0.7071067811865476,0.7071067811865476,1.4142135623730951,0.0,3.5355339059327378,3.5355339059327378,4.949747468305833,1.4142135623730951,21.213203435596427,0.0,0.0,678.1154031578991,2.8284271247461903,10.606601717798213,1.4142135623730951,2.8284271247461903,14.0,3.0,3.0,4.0,3.0,13.0,9.0,12.0,3.0,23.0,1.0,1.0,2246.0,11.0,35.0,2.0,18.0,,,,,,,,,,,,,,,,,,10.0,3.0,2.0,3.0,1.0,8.0,4.0,5.0,1.0,-7.0,1.0,1.0,1287.0,7.0,20.0,0.0,14.0,12.0,3.0,2.5,3.5,2.0,10.5,6.5,8.5,2.0,8.0,1.0,1.0,1766.5,9.0,27.5,1.0,16.0,3.0,11.0,132
133,Ray McCallum,2,0.9934342141804365,9.0,4.0,1.0,3.0,5.0,6.0,10.0,4.0,5.0,2.0,22.0,1.0,2.0,5009.0,5.0,26.0,1.0,22.0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,2.1213203435596424,0.0,0.0,1.4142135623730951,2.1213203435596424,1.4142135623730951,5.656854249492381,0.7071067811865476,0.0,286.37824638055173,0.7071067811865476,1.4142135623730951,0.7071067811865476,0.0,5.0,2.0,1.0,2.0,4.0,5.0,3.0,4.0,2.0,15.0,1.0,1.0,2707.0,3.0,14.0,1.0,11.0,,,,,,,,,,,,,,,,,,4.0,2.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,7.0,0.0,1.0,2302.0,2.0,12.0,0.0,11.0,4.5,2.0,0.5,1.5,2.5,5.0,2.0,2.5,1.0,11.0,0.5,1.0,2504.5,2.5,13.0,0.5,11.0,3.0,11.0,133
134,Travis Outlaw,2,0.6998350281877441,6.0,1.0,15.0,6.0,4.0,6.0,21.0,5.0,9.0,4.0,15.0,2.0,2.0,5399.0,5.0,49.0,0.0,41.0,1.4142135623730951,0.7071067811865476,3.5355339059327378,0.0,1.4142135623730951,0.0,2.1213203435596424,0.7071067811865476,0.7071067811865476,0.0,6.363961030678928,1.4142135623730951,0.0,89.80256121069154,0.7071067811865476,3.5355339059327378,0.0,2.1213203435596424,4.0,1.0,10.0,3.0,3.0,12.0,3.0,5.0,2.0,12.0,2.0,1.0,2763.0,3.0,27.0,0.0,22.0,,,,,,,,,,,,,,,,,,2.0,0.0,5.0,3.0,1.0,9.0,2.0,4.0,2.0,3.0,0.0,1.0,2636.0,2.0,22.0,0.0,19.0,3.0,0.5,7.5,3.0,2.0,10.5,2.5,4.5,2.0,7.5,1.0,1.0,2699.5,2.5,24.5,0.0,20.5,3.0,11.0,134
135,Derrick Williams,2,0.35078117413816323,8.0,0.0,3.0,3.0,0.0,6.0,4.0,3.0,4.0,0.0,-6.0,2.0,0.0,2944.0,8.0,13.0,0.0,14.0,4.242640687119285,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,1.4142135623730951,2.1213203435596424,2.8284271247461903,0.0,16.97056274847714,1.4142135623730951,0.0,643.4671708797582,4.242640687119285,6.363961030678928,0.0,1.4142135623730951,7.0,0.0,2.0,2.0,0.0,3.0,3.0,4.0,0.0,9.0,2.0,0.0,1927.0,7.0,11.0,0.0,8.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-15.0,0.0,0.0,1017.0,1.0,2.0,0.0,6.0,4.0,0.0,1.5,1.5,0.0,2.0,1.5,2.0,0.0,-3.0,1.0,0.0,1472.0,4.0,6.5,0.0,7.0,3.0,11.0,135
136,Jared Cunningham,2,0.07163351175895982,3.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,2.0,1.0,-11.0,0.0,0.0,1141.0,3.0,3.0,1.0,4.0,2.1213203435596424,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,1.4142135623730951,0.7071067811865476,13.435028842544403,0.0,0.0,45.96194077712559,2.1213203435596424,0.7071067811865476,0.7071067811865476,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,603.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,538.0,0.0,1.0,0.0,2.0,1.5,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,-5.5,0.0,0.0,570.5,1.5,1.5,0.5,2.0,3.0,11.0,136
137,Jason Thompson,2,0.3573476164930365,1.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,-7.0,0.0,0.0,370.0,0.0,2.0,0.0,3.0,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476,7.7781745930520225,0.0,0.0,96.16652224137046,0.0,1.4142135623730951,0.0,2.1213203435596424,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,253.0,0.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,-3.5,0.0,0.0,185.0,0.0,1.0,0.0,1.5,3.0,11.0,137
138,Quincy Acy,2,0.6579276130457276,14.0,1.0,3.0,5.0,2.0,6.0,1.0,0.0,2.0,2.0,-1.0,3.0,0.0,1962.0,13.0,2.0,3.0,4.0,7.0710678118654755,0.7071067811865476,2.1213203435596424,0.7071067811865476,1.4142135623730951,0.0,0.7071067811865476,0.0,1.4142135623730951,1.4142135623730951,13.435028842544403,2.1213203435596424,0.0,603.8691911333116,6.363961030678928,1.4142135623730951,2.1213203435596424,0.0,12.0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,2.0,9.0,3.0,0.0,1408.0,11.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,554.0,2.0,0.0,0.0,2.0,7.0,0.5,1.5,2.5,1.0,0.5,0.0,1.0,1.0,-0.5,1.5,0.0,981.0,6.5,1.0,1.5,2.0,3.0,11.0,138
139,Aaron Gray,2,0.9260501034996478,5.0,4.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,1080.0,1.0,0.0,0.0,0.0,3.5355339059327378,2.8284271247461903,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.7071067811865476,0.0,763.6753236814714,0.7071067811865476,0.0,0.0,0.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1080.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,540.0,0.5,0.0,0.0,0.0,3.0,11.0,139
140,Isaiah Thomas,2,0.5584614858881032,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,140
141,Al-Farouq Aminu,2,0.8682200011736603,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,141
142,Anthony Davis,2,0.19831832873727961,9.0,2.0,1.0,4.0,1.0,6.0,1.0,7.0,12.0,0.0,-21.0,3.0,2.0,2414.0,7.0,9.0,0.0,4.0,3.5355339059327378,1.4142135623730951,0.7071067811865476,0.0,0.7071067811865476,0.0,0.7071067811865476,2.1213203435596424,5.656854249492381,0.0,4.949747468305833,2.1213203435596424,0.0,82.02438661763951,2.1213203435596424,0.7071067811865476,0.0,1.4142135623730951,7.0,2.0,1.0,2.0,1.0,1.0,5.0,10.0,0.0,-7.0,3.0,1.0,1265.0,5.0,5.0,0.0,3.0,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,-14.0,0.0,1.0,1149.0,2.0,4.0,0.0,1.0,4.5,1.0,0.5,2.0,0.5,0.5,3.5,6.0,0.0,-10.5,1.5,1.0,1207.0,3.5,4.5,0.0,2.0,3.0,12.0,142
143,Greg Stiemsma,2,0.8289795625453752,11.0,2.0,5.0,5.0,1.0,6.0,8.0,12.0,14.0,0.0,-29.0,2.0,2.0,2891.0,9.0,28.0,4.0,17.0,3.5355339059327378,1.4142135623730951,2.1213203435596424,0.7071067811865476,0.7071067811865476,0.0,1.4142135623730951,8.48528137423857,9.899494936611665,0.0,7.7781745930520225,1.4142135623730951,0.0,1153.2911601152591,2.1213203435596424,11.313708498984761,2.8284271247461903,6.363961030678928,8.0,2.0,4.0,3.0,1.0,5.0,12.0,14.0,0.0,-9.0,2.0,1.0,2261.0,6.0,22.0,4.0,13.0,,,,,,,,,,,,,,,,,,3.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,-20.0,0.0,1.0,630.0,3.0,6.0,0.0,4.0,5.5,1.0,2.5,2.5,0.5,4.0,6.0,7.0,0.0,-14.5,1.0,1.0,1445.5,4.5,14.0,2.0,8.5,3.0,12.0,143
144,Tyreke Evans,2,0.37560798669794215,6.0,2.0,1.0,7.0,1.0,6.0,5.0,3.0,5.0,2.0,-24.0,0.0,2.0,2039.0,4.0,13.0,1.0,10.0,4.242640687119285,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,2.1213203435596424,0.7071067811865476,0.7071067811865476,1.4142135623730951,2.8284271247461903,0.0,0.0,269.4076836320746,2.8284271247461903,3.5355339059327378,0.7071067811865476,5.656854249492381,6.0,2.0,1.0,4.0,1.0,4.0,2.0,3.0,2.0,-10.0,0.0,1.0,1210.0,4.0,9.0,1.0,9.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,-14.0,0.0,1.0,829.0,0.0,4.0,0.0,1.0,3.0,1.0,0.5,3.5,0.5,2.5,1.5,2.5,1.0,-12.0,0.0,1.0,1019.5,2.0,6.5,0.5,5.0,3.0,12.0,144
145,Brian Roberts,2,0.15621898700312142,10.0,2.0,7.0,5.0,7.0,6.0,16.0,10.0,11.0,5.0,-34.0,2.0,2.0,3497.0,8.0,42.0,0.0,32.0,4.242640687119285,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,1.4142135623730951,5.656854249492381,4.949747468305833,2.1213203435596424,1.4142135623730951,1.4142135623730951,0.0,301.9345955666558,2.8284271247461903,8.48528137423857,0.0,1.4142135623730951,8.0,2.0,4.0,3.0,4.0,9.0,9.0,9.0,4.0,-16.0,2.0,1.0,1962.0,6.0,27.0,0.0,17.0,,,,,,,,,,,,,,,,,,2.0,0.0,3.0,2.0,3.0,7.0,1.0,2.0,1.0,-18.0,0.0,1.0,1535.0,2.0,15.0,0.0,15.0,5.0,1.0,3.5,2.5,3.5,8.0,5.0,5.5,2.5,-17.0,1.0,1.0,1748.5,4.0,21.0,0.0,16.0,3.0,12.0,145
146,Darius Miller,2,0.14887210092504222,2.0,0.0,8.0,2.0,3.0,6.0,7.0,0.0,0.0,3.0,-28.0,0.0,2.0,2522.0,2.0,15.0,0.0,19.0,0.0,0.0,2.8284271247461903,0.0,0.7071067811865476,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476,1.4142135623730951,0.0,0.0,73.53910524340094,0.0,2.1213203435596424,0.0,3.5355339059327378,1.0,0.0,6.0,1.0,2.0,4.0,0.0,0.0,2.0,-13.0,0.0,1.0,1313.0,1.0,9.0,0.0,12.0,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,-15.0,0.0,1.0,1209.0,1.0,6.0,0.0,7.0,1.0,0.0,4.0,1.0,1.5,3.5,0.0,0.0,1.5,-14.0,0.0,1.0,1261.0,1.0,7.5,0.0,9.5,3.0,12.0,146
147,Alexis Ajinca,2,0.29642016274151006,5.0,0.0,2.0,3.0,1.0,6.0,6.0,3.0,4.0,0.0,-7.0,1.0,0.0,2965.0,5.0,15.0,2.0,9.0,0.7071067811865476,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,2.1213203435596424,2.8284271247461903,0.0,21.920310216782973,0.7071067811865476,0.0,350.017856687341,0.7071067811865476,2.1213203435596424,0.0,0.7071067811865476,3.0,0.0,1.0,2.0,1.0,3.0,3.0,4.0,0.0,12.0,1.0,0.0,1730.0,3.0,9.0,1.0,5.0,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,-19.0,0.0,0.0,1235.0,2.0,6.0,1.0,4.0,2.5,0.0,1.0,1.5,0.5,3.0,1.5,2.0,0.0,-3.5,0.5,0.0,1482.5,2.5,7.5,1.0,4.5,3.0,12.0,147
148,Austin Rivers,2,0.4323990792081248,5.0,1.0,2.0,7.0,2.0,6.0,3.0,3.0,4.0,1.0,-28.0,2.0,0.0,1682.0,4.0,9.0,0.0,9.0,2.1213203435596424,0.7071067811865476,1.4142135623730951,0.7071067811865476,0.0,0.0,2.1213203435596424,2.1213203435596424,2.8284271247461903,0.7071067811865476,9.899494936611665,1.4142135623730951,0.0,482.2468247692254,2.8284271247461903,6.363961030678928,0.0,2.1213203435596424,4.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,1.0,-7.0,2.0,0.0,1182.0,4.0,9.0,0.0,6.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,-21.0,0.0,0.0,500.0,0.0,0.0,0.0,3.0,2.5,0.5,1.0,3.5,1.0,1.5,1.5,2.0,0.5,-14.0,1.0,0.0,841.0,2.0,4.5,0.0,4.5,3.0,12.0,148
149,Anthony Morrow,2,0.6248680874940363,4.0,0.0,11.0,4.0,7.0,6.0,3.0,6.0,10.0,2.0,-8.0,1.0,0.0,3082.0,4.0,12.0,0.0,9.0,1.4142135623730951,0.0,4.949747468305833,1.4142135623730951,0.7071067811865476,0.0,0.7071067811865476,1.4142135623730951,1.4142135623730951,0.0,18.384776310850235,0.7071067811865476,0.0,156.97770542341354,1.4142135623730951,0.0,0.0,0.7071067811865476,3.0,0.0,9.0,3.0,4.0,2.0,4.0,6.0,1.0,9.0,1.0,0.0,1652.0,3.0,6.0,0.0,5.0,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,-17.0,0.0,0.0,1430.0,1.0,6.0,0.0,4.0,2.0,0.0,5.5,2.0,3.5,1.5,3.0,5.0,1.0,-4.0,0.5,0.0,1541.0,2.0,6.0,0.0,4.5,3.0,12.0,149
150,Jeff Withey,2,0.28633901026474806,5.0,1.0,3.0,6.0,1.0,6.0,14.0,6.0,6.0,2.0,-3.0,2.0,0.0,3443.0,4.0,40.0,1.0,25.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,2.8284271247461903,0.7071067811865476,0.0,2.8284271247461903,2.8284271247461903,2.8284271247461903,1.4142135623730951,21.920310216782973,1.4142135623730951,0.0,37.476659402887016,1.4142135623730951,4.242640687119285,0.7071067811865476,0.7071067811865476,3.0,1.0,2.0,5.0,1.0,9.0,5.0,5.0,2.0,14.0,2.0,0.0,1748.0,3.0,23.0,1.0,13.0,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,-17.0,0.0,0.0,1695.0,1.0,17.0,0.0,12.0,2.5,0.5,1.5,3.0,0.5,7.0,3.0,3.0,1.0,-1.5,1.0,0.0,1721.5,2.0,20.0,0.5,12.5,3.0,12.0,150
